ano,sigla_uf,id_municipio,nome,nome_regiao,populacao,pib_per_capita
2019,MA,2113009,Vitorino Freire,Nordeste,31523,8023.7
2020,MA,2113009,Vitorino Freire,Nordeste,31522,8443.59
2021,MA,2113009,Vitorino Freire,Nordeste,31520,10328.9
2017,MA,2108108,Paulo Ramos,Nordeste,20657,7052.57
2018,MA,2108108,Paulo Ramos,Nordeste,21015,7149.75
2019,MA,2108108,Paulo Ramos,Nordeste,21040,7704.56
2020,MA,2108108,Paulo Ramos,Nordeste,21066,7585.02
2021,MA,2108108,Paulo Ramos,Nordeste,21092,9206.38
2017,MA,2105708,Lago da Pedra,Nordeste,49856,7350.49
2018,MA,2105708,Lago da Pedra,Nordeste,49911,7920.58
2019,MA,2105708,Lago da Pedra,Nordeste,50266,8240.64
2020,MA,2105708,Lago da Pedra,Nordeste,50616,8353.84
2021,MA,2105708,Lago da Pedra,Nordeste,50959,10802.35
2017,MA,2106359,Marajá do Sena,Nordeste,7604,6639.93
2018,MA,2106359,Marajá do Sena,Nordeste,7810,7608.07
2019,MA,2106359,Marajá do Sena,Nordeste,7792,7823.15
2020,MA,2106359,Marajá do Sena,Nordeste,7775,8529.0
2021,MA,2106359,Marajá do Sena,Nordeste,7757,11708.65
2017,MA,2102150,Brejo de Areia,Nordeste,8696,5984.25
2018,MA,2102150,Brejo de Areia,Nordeste,9367,6072.38
2019,MA,2102150,Brejo de Areia,Nordeste,9188,6828.8
2020,MA,2102150,Brejo de Areia,Nordeste,9014,6996.89
2021,MA,2102150,Brejo de Areia,Nordeste,8841,8040.04
2017,MA,2100402,Altamira do Maranhão,Nordeste,8070,6981.16
2018,MA,2100402,Altamira do Maranhão,Nordeste,8066,6994.67
2019,MA,2100402,Altamira do Maranhão,Nordeste,8128,7210.51
2020,MA,2100402,Altamira do Maranhão,Nordeste,8189,7518.99
2021,MA,2100402,Altamira do Maranhão,Nordeste,8250,8669.82
2017,MA,2110039,Santa Luzia do Paruá,Nordeste,24946,8083.66
2018,MA,2110039,Santa Luzia do Paruá,Nordeste,25134,8505.49
2019,MA,2110039,Santa Luzia do Paruá,Nordeste,25254,8298.69
2020,MA,2110039,Santa Luzia do Paruá,Nordeste,25371,9511.02
2021,MA,2110039,Santa Luzia do Paruá,Nordeste,25487,9940.99
2017,MA,2109239,Presidente Médici,Nordeste,6968,6847.73
2018,MA,2109239,Presidente Médici,Nordeste,6959,6999.57
2019,MA,2109239,Presidente Médici,Nordeste,7015,6844.9
2020,MA,2109239,Presidente Médici,Nordeste,7070,7740.03
2021,MA,2109239,Presidente Médici,Nordeste,7124,8519.79
2017,MA,2102036,Bom Jesus das Selvas,Nordeste,34278,7642.19
2018,MA,2102036,Bom Jesus das Selvas,Nordeste,33479,8652.41
2019,MA,2102036,Bom Jesus das Selvas,Nordeste,34028,8162.04
2020,MA,2102036,Bom Jesus das Selvas,Nordeste,34567,9512.37
2021,MA,2102036,Bom Jesus das Selvas,Nordeste,35095,10706.25
2017,MA,2102325,Buriticupu,Nordeste,71979,6893.14
2018,MA,2102325,Buriticupu,Nordeste,71723,7809.6
2019,MA,2102325,Buriticupu,Nordeste,72358,7560.16
2020,MA,2102325,Buriticupu,Nordeste,72983,9166.68
2021,MA,2102325,Buriticupu,Nordeste,73595,10165.53
2017,MA,2103257,Cidelândia,Nordeste,14539,8817.04
2018,MA,2103257,Cidelândia,Nordeste,14617,8908.12
2019,MA,2103257,Cidelândia,Nordeste,14697,9844.32
2020,MA,2103257,Cidelândia,Nordeste,14777,11841.31
2021,MA,2103257,Cidelândia,Nordeste,14855,12358.67
2017,MA,2107001,Montes Altos,Nordeste,8889,6952.08
2018,MA,2107001,Montes Altos,Nordeste,9209,7165.06
2019,MA,2107001,Montes Altos,Nordeste,9160,6853.49
2020,MA,2107001,Montes Altos,Nordeste,9111,7894.96
2021,MA,2107001,Montes Altos,Nordeste,9064,9543.36
2017,MA,2112852,Vila Nova dos Martírios,Nordeste,13480,8027.82
2018,MA,2112852,Vila Nova dos Martírios,Nordeste,13183,8374.5
2019,MA,2112852,Vila Nova dos Martírios,Nordeste,13392,8766.5
2020,MA,2112852,Vila Nova dos Martírios,Nordeste,13598,10090.16
2021,MA,2112852,Vila Nova dos Martírios,Nordeste,13800,11372.39
2017,MA,2111532,São Pedro da Água Branca,Nordeste,12511,7603.47
2018,MA,2111532,São Pedro da Água Branca,Nordeste,12645,7687.62
2019,MA,2111532,São Pedro da Água Branca,Nordeste,12690,8391.02
2020,MA,2111532,São Pedro da Água Branca,Nordeste,12735,8200.94
2021,MA,2111532,São Pedro da Água Branca,Nordeste,12779,9987.79
2017,MA,2105989,Lajeado Novo,Nordeste,7489,9408.07
2018,MA,2105989,Lajeado Novo,Nordeste,7496,10031.62
2019,MA,2105989,Lajeado Novo,Nordeste,7550,9785.3
2020,MA,2105989,Lajeado Novo,Nordeste,7602,11026.31
2021,MA,2105989,Lajeado Novo,Nordeste,7653,13260.81
2017,MA,2103752,Davinópolis,Nordeste,12659,49281.93
2018,MA,2103752,Davinópolis,Nordeste,12901,36858.46
2019,MA,2103752,Davinópolis,Nordeste,12908,33763.71
2020,MA,2103752,Davinópolis,Nordeste,12916,11895.79
2021,MA,2103752,Davinópolis,Nordeste,12923,14720.27
2017,MA,2102358,Buritirana,Nordeste,15180,5890.51
2018,MA,2102358,Buritirana,Nordeste,15393,6446.89
2019,MA,2102358,Buritirana,Nordeste,15430,6217.56
2020,MA,2102358,Buritirana,Nordeste,15467,7360.77
2021,MA,2102358,Buritirana,Nordeste,15503,7901.5
2017,MA,2109551,Ribamar Fiquene,Nordeste,7691,10067.61
2018,MA,2109551,Ribamar Fiquene,Nordeste,7755,10645.52
2019,MA,2109551,Ribamar Fiquene,Nordeste,7791,12083.56
2020,MA,2109551,Ribamar Fiquene,Nordeste,7825,13893.04
2021,MA,2109551,Ribamar Fiquene,Nordeste,7859,15804.56
2017,MA,2100600,Amarante do Maranhão,Nordeste,41106,6656.47
2018,MA,2100600,Amarante do Maranhão,Nordeste,41136,7625.19
2019,MA,2100600,Amarante do Maranhão,Nordeste,41435,7384.55
2020,MA,2100600,Amarante do Maranhão,Nordeste,41729,8032.9
2021,MA,2100600,Amarante do Maranhão,Nordeste,42017,9250.85
2017,MA,2104552,Governador Edison Lobão,Nordeste,18316,14326.05
2018,MA,2104552,Governador Edison Lobão,Nordeste,18068,14207.55
2019,MA,2104552,Governador Edison Lobão,Nordeste,18296,14528.86
2020,MA,2104552,Governador Edison Lobão,Nordeste,18520,17138.39
2021,MA,2104552,Governador Edison Lobão,Nordeste,18740,20012.27
2017,MA,2111763,Senador La Rocque,Nordeste,13877,10826.33
2018,MA,2111763,Senador La Rocque,Nordeste,14367,10103.71
2019,MA,2111763,Senador La Rocque,Nordeste,14293,10211.57
2020,MA,2111763,Senador La Rocque,Nordeste,14050,12258.36
2021,MA,2111763,Senador La Rocque,Nordeste,13981,13387.31
2017,MA,2105302,Imperatriz,Nordeste,254569,25963.18
2018,MA,2105302,Imperatriz,Nordeste,258016,27678.05
2019,MA,2105302,Imperatriz,Nordeste,258682,28800.28
2020,MA,2105302,Imperatriz,Nordeste,259337,27738.09
2021,MA,2105302,Imperatriz,Nordeste,259980,29592.7
2017,MA,2105500,João Lisboa,Nordeste,23042,8252.1
2018,MA,2105500,João Lisboa,Nordeste,23696,9134.03
2019,MA,2105500,João Lisboa,Nordeste,23632,9042.82
2020,MA,2105500,João Lisboa,Nordeste,23740,9851.47
2021,MA,2105500,João Lisboa,Nordeste,23677,11431.56
2017,MA,2105427,Itinga do Maranhão,Nordeste,25589,11078.71
2018,MA,2105427,Itinga do Maranhão,Nordeste,25932,12220.54
2019,MA,2105427,Itinga do Maranhão,Nordeste,26000,12586.81
2020,MA,2105427,Itinga do Maranhão,Nordeste,26068,15585.62
2021,MA,2105427,Itinga do Maranhão,Nordeste,26134,18721.59
2017,MA,2100055,Açailândia,Nordeste,111339,19784.06
2018,MA,2100055,Açailândia,Nordeste,111757,23255.61
2019,MA,2100055,Açailândia,Nordeste,112445,20939.52
2020,MA,2100055,Açailândia,Nordeste,113121,23555.38
2021,MA,2100055,Açailândia,Nordeste,113783,33649.84
2017,MA,2110856,São Francisco do Brejão,Nordeste,11808,8097.31
2018,MA,2110856,São Francisco do Brejão,Nordeste,11652,8786.73
2019,MA,2110856,São Francisco do Brejão,Nordeste,11798,8425.58
2020,MA,2110856,São Francisco do Brejão,Nordeste,11941,8720.54
2021,MA,2110856,São Francisco do Brejão,Nordeste,12082,10037.58
2017,MA,2108702,Pio XII,Nordeste,20861,7063.8
2018,MA,2108702,Pio XII,Nordeste,21594,7363.57
2019,MA,2108702,Pio XII,Nordeste,21485,7508.4
2020,MA,2108702,Pio XII,Nordeste,21379,8080.08
2021,MA,2108702,Pio XII,Nordeste,21274,8995.39
2017,MA,2102077,Bom Lugar,Nordeste,16214,5297.09
2018,MA,2102077,Bom Lugar,Nordeste,16148,5555.12
2019,MA,2102077,Bom Lugar,Nordeste,16294,5743.77
2020,MA,2102077,Bom Lugar,Nordeste,16438,6240.91
2021,MA,2102077,Bom Lugar,Nordeste,16578,7116.84
2017,MA,2105906,Lago Verde,Nordeste,16025,6192.26
2018,MA,2105906,Lago Verde,Nordeste,16199,6504.91
2019,MA,2105906,Lago Verde,Nordeste,16257,7160.24
2020,MA,2105906,Lago Verde,Nordeste,16314,8012.01
2021,MA,2105906,Lago Verde,Nordeste,16369,8294.03
2017,MA,2111722,Satubinha,Nordeste,13949,4756.04
2018,MA,2111722,Satubinha,Nordeste,13730,5188.49
2019,MA,2111722,Satubinha,Nordeste,13914,5579.27
2020,MA,2111722,Satubinha,Nordeste,14096,5704.81
2021,MA,2111722,Satubinha,Nordeste,14274,6522.35
2017,MA,2107407,Olho d'Água das Cunhãs,Nordeste,19206,7130.22
2018,MA,2107407,Olho d'Água das Cunhãs,Nordeste,19448,7731.44
2019,MA,2107407,Olho d'Água das Cunhãs,Nordeste,19505,7603.95
2020,MA,2107407,Olho d'Água das Cunhãs,Nordeste,19561,8488.52
2021,MA,2107407,Olho d'Água das Cunhãs,Nordeste,19616,9604.66
2017,MA,2101202,Bacabal,Nordeste,103359,10966.95
2018,MA,2101202,Bacabal,Nordeste,104633,11571.97
2019,MA,2101202,Bacabal,Nordeste,104949,11953.28
2020,MA,2101202,Bacabal,Nordeste,104790,12931.74
2021,MA,2101202,Bacabal,Nordeste,105094,14412.92
2017,MA,2111508,São Mateus do Maranhão,Nordeste,40992,9029.81
2018,MA,2111508,São Mateus do Maranhão,Nordeste,41350,8337.22
2019,MA,2111508,São Mateus do Maranhão,Nordeste,41529,7732.52
2020,MA,2111508,São Mateus do Maranhão,Nordeste,41579,8482.5
2021,MA,2111508,São Mateus do Maranhão,Nordeste,41750,10282.42
2017,MA,2111409,São Luís Gonzaga do Maranhão,Nordeste,18247,6953.14
2018,MA,2111409,São Luís Gonzaga do Maranhão,Nordeste,18988,7263.59
2019,MA,2111409,São Luís Gonzaga do Maranhão,Nordeste,18856,7391.65
2020,MA,2111409,São Luís Gonzaga do Maranhão,Nordeste,18727,7653.66
2021,MA,2111409,São Luís Gonzaga do Maranhão,Nordeste,18600,9144.35
2017,MA,2101939,Bernardo do Mearim,Nordeste,5973,8231.21
2018,MA,2101939,Bernardo do Mearim,Nordeste,6011,8210.61
2019,MA,2101939,Bernardo do Mearim,Nordeste,6043,8461.53
2020,MA,2101939,Bernardo do Mearim,Nordeste,6073,8938.91
2021,MA,2101939,Bernardo do Mearim,Nordeste,6102,17228.12
2017,MA,2105807,Lago do Junco,Nordeste,10672,6157.23
2018,MA,2105807,Lago do Junco,Nordeste,10808,6396.93
2019,MA,2105807,Lago do Junco,Nordeste,10840,6458.3
2020,MA,2105807,Lago do Junco,Nordeste,10869,6342.81
2021,MA,2105807,Lago do Junco,Nordeste,10900,7950.64
2017,MA,2105948,Lago dos Rodrigues,Nordeste,8664,8315.56
2018,MA,2105948,Lago dos Rodrigues,Nordeste,8889,8951.63
2019,MA,2105948,Lago dos Rodrigues,Nordeste,8873,8417.9
2020,MA,2105948,Lago dos Rodrigues,Nordeste,8857,11773.96
2021,MA,2105948,Lago dos Rodrigues,Nordeste,8841,9500.96
2017,MA,2111672,São Roberto,Nordeste,6704,6435.71
2018,MA,2111672,São Roberto,Nordeste,6649,6161.98
2019,MA,2111672,São Roberto,Nordeste,6719,6074.27
2020,MA,2111672,São Roberto,Nordeste,6789,6795.55
2021,MA,2111672,São Roberto,Nordeste,6856,6677.22
2017,MA,2106003,Lima Campos,Nordeste,11695,12870.29
2018,MA,2106003,Lima Campos,Nordeste,11867,14440.63
2019,MA,2106003,Lima Campos,Nordeste,11893,12438.83
2020,MA,2106003,Lima Campos,Nordeste,11918,11809.03
2021,MA,2106003,Lima Campos,Nordeste,11943,22990.37
2017,MA,2112233,Trizidela do Vale,Nordeste,21749,8844.73
2018,MA,2112233,Trizidela do Vale,Nordeste,21885,12844.23
2019,MA,2112233,Trizidela do Vale,Nordeste,21998,15081.19
2020,MA,2112233,Trizidela do Vale,Nordeste,22112,12316.52
2021,MA,2112233,Trizidela do Vale,Nordeste,22223,23648.97
2017,MA,2108207,Pedreiras,Nordeste,38365,14661.59
2018,MA,2108207,Pedreiras,Nordeste,39267,15302.49
2019,MA,2108207,Pedreiras,Nordeste,39229,14844.43
2020,MA,2108207,Pedreiras,Nordeste,39191,15354.04
2021,MA,2108207,Pedreiras,Nordeste,39153,20119.05
2017,MA,2105203,Igarapé Grande,Nordeste,11206,7302.78
2018,MA,2105203,Igarapé Grande,Nordeste,11252,7897.0
2019,MA,2105203,Igarapé Grande,Nordeste,11320,8232.77
2020,MA,2105203,Igarapé Grande,Nordeste,11387,9128.39
2021,MA,2105203,Igarapé Grande,Nordeste,11453,10281.5
2017,MA,2104008,Esperantinópolis,Nordeste,16653,7452.59
2018,MA,2104008,Esperantinópolis,Nordeste,17379,8070.03
2019,MA,2104008,Esperantinópolis,Nordeste,17241,8309.03
2020,MA,2104008,Esperantinópolis,Nordeste,17104,8622.49
2021,MA,2104008,Esperantinópolis,Nordeste,16971,9369.45
2017,MA,2111631,São Raimundo do Doca Bezerra,Nordeste,4946,7171.86
2018,MA,2111631,São Raimundo do Doca Bezerra,Nordeste,5345,7175.87
2019,MA,2111631,São Raimundo do Doca Bezerra,Nordeste,5237,6886.77
2020,MA,2111631,São Raimundo do Doca Bezerra,Nordeste,5131,7824.4
2021,MA,2111631,São Raimundo do Doca Bezerra,Nordeste,5028,8744.63
2017,MA,2108900,Poção de Pedras,Nordeste,17023,7962.23
2018,MA,2108900,Poção de Pedras,Nordeste,18157,8196.01
2019,MA,2108900,Poção de Pedras,Nordeste,17873,8515.92
2020,MA,2108900,Poção de Pedras,Nordeste,17595,8090.71
2021,MA,2108900,Poção de Pedras,Nordeste,17321,9416.89
2017,MA,2110302,Santo Antônio dos Lopes,Nordeste,14222,113472.09
2018,MA,2110302,Santo Antônio dos Lopes,Nordeste,14534,131666.16
2019,MA,2110302,Santo Antônio dos Lopes,Nordeste,14528,128304.1
2020,MA,2110302,Santo Antônio dos Lopes,Nordeste,14522,163095.37
2021,MA,2110302,Santo Antônio dos Lopes,Nordeste,14516,210498.14
2017,MA,2105609,Joselândia,Nordeste,15891,6133.6
2018,MA,2105609,Joselândia,Nordeste,16136,5357.71
2019,MA,2105609,Joselândia,Nordeste,16168,5792.24
2020,MA,2105609,Joselândia,Nordeste,16198,7032.66
2021,MA,2105609,Joselândia,Nordeste,16228,7182.89
2017,MA,2109759,Santa Filomena do Maranhão,Nordeste,7708,6119.49
2018,MA,2109759,Santa Filomena do Maranhão,Nordeste,7719,6466.38
2019,MA,2109759,Santa Filomena do Maranhão,Nordeste,7773,6562.2
2020,MA,2109759,Santa Filomena do Maranhão,Nordeste,7826,6950.17
2021,MA,2109759,Santa Filomena do Maranhão,Nordeste,7878,7643.56
2017,MA,2112308,Tuntum,Nordeste,41342,6687.7
2018,MA,2112308,Tuntum,Nordeste,41621,7513.9
2019,MA,2112308,Tuntum,Nordeste,41832,7752.13
2020,MA,2112308,Tuntum,Nordeste,42040,8284.54
2021,MA,2112308,Tuntum,Nordeste,42242,8646.77
2017,MA,2104099,Formosa da Serra Negra,Nordeste,18997,6939.67
2018,MA,2104099,Formosa da Serra Negra,Nordeste,18917,7392.03
2019,MA,2104099,Formosa da Serra Negra,Nordeste,19089,7616.48
2020,MA,2104099,Formosa da Serra Negra,Nordeste,19258,8384.88
2021,MA,2104099,Formosa da Serra Negra,Nordeste,19425,10408.29
2017,MA,2111805,Sítio Novo,Nordeste,17851,7995.85
2018,MA,2111805,Sítio Novo,Nordeste,18001,8463.7
2019,MA,2111805,Sítio Novo,Nordeste,18081,9246.72
2020,MA,2111805,Sítio Novo,Nordeste,18160,10448.29
2021,MA,2111805,Sítio Novo,Nordeste,18237,12147.78
2017,MA,2104081,Fernando Falcão,Nordeste,10326,5311.45
2018,MA,2104081,Fernando Falcão,Nordeste,10258,6839.64
2019,MA,2104081,Fernando Falcão,Nordeste,10360,6646.43
2020,MA,2104081,Fernando Falcão,Nordeste,10460,8060.71
2021,MA,2104081,Fernando Falcão,Nordeste,10559,9511.6
2017,MA,2101608,Barra do Corda,Nordeste,87135,7451.07
2018,MA,2101608,Barra do Corda,Nordeste,87794,8226.8
2019,MA,2101608,Barra do Corda,Nordeste,88212,8052.71
2020,MA,2101608,Barra do Corda,Nordeste,88492,8403.51
2021,MA,2101608,Barra do Corda,Nordeste,88895,10004.24
2017,MA,2105351,Itaipava do Grajaú,Nordeste,16009,4907.8
2018,MA,2105351,Itaipava do Grajaú,Nordeste,15897,5298.48
2019,MA,2105351,Itaipava do Grajaú,Nordeste,16057,5500.78
2020,MA,2105351,Itaipava do Grajaú,Nordeste,16005,5558.7
2021,MA,2105351,Itaipava do Grajaú,Nordeste,16158,6641.29
2017,MA,2104800,Grajaú,Nordeste,69232,9674.27
2018,MA,2104800,Grajaú,Nordeste,68876,10901.11
2019,MA,2104800,Grajaú,Nordeste,69527,10622.19
2020,MA,2104800,Grajaú,Nordeste,70065,12063.93
2021,MA,2104800,Grajaú,Nordeste,70692,16265.45
2017,MA,2100956,Arame,Nordeste,32145,6594.15
2018,MA,2100956,Arame,Nordeste,32637,7146.67
2019,MA,2100956,Arame,Nordeste,32701,7219.14
2020,MA,2100956,Arame,Nordeste,32764,7692.01
2021,MA,2100956,Arame,Nordeste,32825,8845.76
2017,MA,2105476,Jenipapo dos Vieiras,Nordeste,16321,5465.54
2018,MA,2105476,Jenipapo dos Vieiras,Nordeste,16432,5693.83
2019,MA,2105476,Jenipapo dos Vieiras,Nordeste,16515,6143.14
2020,MA,2105476,Jenipapo dos Vieiras,Nordeste,17040,6279.69
2021,MA,2105476,Jenipapo dos Vieiras,Nordeste,17123,7344.62
2017,MA,2109106,Presidente Dutra,Nordeste,47239,11663.18
2018,MA,2109106,Presidente Dutra,Nordeste,47567,12336.7
2019,MA,2109106,Presidente Dutra,Nordeste,47804,12235.59
2020,MA,2109106,Presidente Dutra,Nordeste,48036,13570.2
2021,MA,2109106,Presidente Dutra,Nordeste,48264,15659.04
2017,MA,2104602,Governador Eugênio Barros,Nordeste,16582,5732.84
2018,MA,2104602,Governador Eugênio Barros,Nordeste,16772,5819.46
2019,MA,2104602,Governador Eugênio Barros,Nordeste,16828,6087.53
2020,MA,2104602,Governador Eugênio Barros,Nordeste,16882,6715.67
2021,MA,2104602,Governador Eugênio Barros,Nordeste,14703,8056.04
2017,MA,2104404,Gonçalves Dias,Nordeste,17586,6513.25
2018,MA,2104404,Gonçalves Dias,Nordeste,17924,6733.04
2019,MA,2104404,Gonçalves Dias,Nordeste,17934,7081.52
2020,MA,2104404,Gonçalves Dias,Nordeste,17944,7389.82
2021,MA,2104404,Gonçalves Dias,Nordeste,17953,8360.05
2017,MA,2104503,Governador Archer,Nordeste,10700,6284.21
2018,MA,2104503,Governador Archer,Nordeste,10793,7185.58
2019,MA,2104503,Governador Archer,Nordeste,10840,6272.42
2020,MA,2104503,Governador Archer,Nordeste,10886,7605.0
2021,MA,2104503,Governador Archer,Nordeste,10931,8409.57
2017,MA,2104701,Graça Aranha,Nordeste,6134,6872.19
2018,MA,2104701,Graça Aranha,Nordeste,6263,6176.91
2019,MA,2104701,Graça Aranha,Nordeste,6262,6548.39
2020,MA,2104701,Graça Aranha,Nordeste,6261,7171.06
2021,MA,2104701,Graça Aranha,Nordeste,6261,8651.33
2017,MA,2111748,Senador Alexandre Costa,Nordeste,11042,6719.71
2018,MA,2111748,Senador Alexandre Costa,Nordeste,11067,7328.54
2019,MA,2111748,Senador Alexandre Costa,Nordeste,11141,7954.85
2020,MA,2111748,Senador Alexandre Costa,Nordeste,11214,8442.93
2021,MA,2111748,Senador Alexandre Costa,Nordeste,11285,9025.34
2017,MA,2104206,Fortuna,Nordeste,15262,6729.07
2018,MA,2104206,Fortuna,Nordeste,15536,6951.98
2019,MA,2104206,Fortuna,Nordeste,15552,7131.56
2020,MA,2104206,Fortuna,Nordeste,15567,8119.68
2021,MA,2104206,Fortuna,Nordeste,17812,8046.32
2017,MA,2104628,Governador Luiz Rocha,Nordeste,7708,6604.83
2018,MA,2104628,Governador Luiz Rocha,Nordeste,7772,7129.95
2019,MA,2104628,Governador Luiz Rocha,Nordeste,7807,7291.15
2020,MA,2104628,Governador Luiz Rocha,Nordeste,7841,8415.0
2021,MA,2104628,Governador Luiz Rocha,Nordeste,7878,9024.37
2017,MA,2103802,Dom Pedro,Nordeste,22912,9757.38
2018,MA,2103802,Dom Pedro,Nordeste,23328,9837.23
2019,MA,2103802,Dom Pedro,Nordeste,23350,10058.16
2020,MA,2103802,Dom Pedro,Nordeste,23372,10440.91
2021,MA,2103802,Dom Pedro,Nordeste,23393,11224.98
2017,MA,2111250,São José dos Basílios,Nordeste,7484,6979.56
2018,MA,2111250,São José dos Basílios,Nordeste,7642,6598.67
2019,MA,2111250,São José dos Basílios,Nordeste,7641,6973.96
2020,MA,2111250,São José dos Basílios,Nordeste,7640,7438.35
2021,MA,2111250,São José dos Basílios,Nordeste,7639,8110.09
2017,MA,2110708,São Domingos do Maranhão,Nordeste,33691,7986.76
2018,MA,2110708,São Domingos do Maranhão,Nordeste,34368,8453.68
2019,MA,2110708,São Domingos do Maranhão,Nordeste,34376,8467.71
2020,MA,2110708,São Domingos do Maranhão,Nordeste,34384,9492.9
2021,MA,2110708,São Domingos do Maranhão,Nordeste,34391,10350.64
2017,MA,2110104,Santa Quitéria do Maranhão,Nordeste,25334,6430.09
2018,MA,2110104,Santa Quitéria do Maranhão,Nordeste,25519,7241.0
2019,MA,2110104,Santa Quitéria do Maranhão,Nordeste,25642,7127.8
2020,MA,2110104,Santa Quitéria do Maranhão,Nordeste,25764,7387.67
2021,MA,2110104,Santa Quitéria do Maranhão,Nordeste,25884,8441.35
2017,MA,2106300,Magalhães de Almeida,Nordeste,19779,5837.91
2018,MA,2106300,Magalhães de Almeida,Nordeste,19620,6262.95
2019,MA,2106300,Magalhães de Almeida,Nordeste,19826,5957.68
2020,MA,2106300,Magalhães de Almeida,Nordeste,20029,6327.58
2021,MA,2106300,Magalhães de Almeida,Nordeste,20228,6969.99
2017,MA,2100154,Água Doce do Maranhão,Nordeste,12457,5874.13
2018,MA,2100154,Água Doce do Maranhão,Nordeste,12488,6884.13
2019,MA,2100154,Água Doce do Maranhão,Nordeste,12571,6734.47
2020,MA,2100154,Água Doce do Maranhão,Nordeste,12652,7077.54
2021,MA,2100154,Água Doce do Maranhão,Nordeste,12731,7986.18
2017,MA,2110237,Santana do Maranhão,Nordeste,13395,4337.66
2018,MA,2110237,Santana do Maranhão,Nordeste,13223,4891.1
2019,MA,2110237,Santana do Maranhão,Nordeste,13386,4986.25
2020,MA,2110237,Santana do Maranhão,Nordeste,13547,6941.83
2021,MA,2110237,Santana do Maranhão,Nordeste,13704,5407.69
2017,MA,2110609,São Bernardo,Nordeste,28208,8792.93
2018,MA,2110609,São Bernardo,Nordeste,28343,9914.48
2019,MA,2110609,São Bernardo,Nordeste,28507,9935.59
2020,MA,2110609,São Bernardo,Nordeste,28667,9088.53
2021,MA,2110609,São Bernardo,Nordeste,28825,9756.46
2017,MA,2100907,Araioses,Nordeste,46074,5841.43
2018,MA,2100907,Araioses,Nordeste,46103,5843.42
2019,MA,2100907,Araioses,Nordeste,46440,5803.55
2020,MA,2100907,Araioses,Nordeste,46771,5898.95
2021,MA,2100907,Araioses,Nordeste,47095,6005.37
2017,MA,2101731,Belágua,Nordeste,7422,6411.75
2018,MA,2101731,Belágua,Nordeste,7409,6256.71
2019,MA,2101731,Belágua,Nordeste,7469,6291.74
2020,MA,2101731,Belágua,Nordeste,7528,7708.02
2021,MA,2101731,Belágua,Nordeste,7586,8006.06
2017,MA,2110401,São Benedito do Rio Preto,Nordeste,18377,6052.46
